,Countries,Year,total_CE,cement_CS,energy_consumption,Population,GDP,cement_production,built_surface,total_CE/energy_consumption,energy_consumption/GDP,GDP/Population,built_surface/Population,cement_CS/built_surface,CFP
775,United Kingdom,2000,566.6,4.072194608,9.59,0.58892514,1.66553,12.8,5138705589.0,59.08237747653806,5.7579269061499945,2.828084397959306,8725566697.662117,7.924553250758341e-10,139.13873342076778
776,United Kingdom,2005,580.2,4.326357057,9.77,0.60401206,2.54318,11.47,5376205310.0,59.38587512794269,3.84164707177628,4.21047884375024,8900824447.114517,8.047231843904414e-10,134.10820983007923
777,United Kingdom,2010,527.8,4.175903344,8.93,0.62766365,2.48548,7.6,5623143234.0,59.10414333706606,3.592867373706487,3.9598915756870734,8958847997.649696,7.42627952059028e-10,126.39181430249118
778,United Kingdom,2015,439.1,4.734876794,8.19,0.65116219,2.92791,9.6,5862623629.0,53.61416361416362,2.797217127575643,4.496437362249181,9003323164.387049,8.076378586847195e-10,92.73736553323293
779,United Kingdom,2020,320.9,4.890290401,7.1,0.67081234,2.69781,8.046,6053574667.0,45.19718309859155,2.6317642828812997,4.021705981139226,9024244644.933037,8.078351503052502e-10,65.61982493603655
780,Uzbekistan,1975,1e-10,1.245771693,1e-10,0.13894347,1e-22,6.860376803,1487154048.0,1.0,1000000000000.0,7.197171626705451e-22,10703302918.805756,8.376883986399235e-10,8.027153013822735e-11
781,Uzbekistan,1980,1e-10,1.31662966,1e-10,0.15947129,1e-22,7.039841754,1714942208.0,1.0,1000000000000.0,6.270721206306164e-22,10753924471.295116,7.677399587333499e-10,7.595150180651406e-11
782,Uzbekistan,1985,95.6,1.37739439,1.68,0.18063201,1e-22,7.34592183,2025446528.0,56.904761904761905,1.6799999999999998e+22,5.536117324941465e-22,11213109614.403337,6.800448054089533e-10,69.40641017130902
783,Uzbekistan,1990,106.4,1.449346481,1.88,0.2051,0.013362340338,7.723544328,2393732096.0,56.59574468085107,140.693916817373,0.06515036732325695,11671048737.201365,6.054756434197055e-10,73.41239751490451
784,Uzbekistan,1995,103.8,0.947311328,1.83,0.22785,0.013350468917,3.5,2666580992.0,56.721311475409834,137.07383698483767,0.05859323641430766,11703230160.19311,3.55253161573575e-10,109.5732700876137
785,Uzbekistan,2000,122.1,0.891186388,2.16,0.246504,0.013760513969,3.4,2977684992.0,56.52777777777777,156.9708809471868,0.055822680236426184,12079661960.860676,2.9928833654140944e-10,137.00837629939204
786,Uzbekistan,2005,113.1,1.11487724,2.03,0.26167,0.014307509839,5.068,3198372352.0,55.714285714285715,141.8835298974628,0.054677685019299115,12222923346.199411,3.485764374191289e-10,101.44614666274826
787,Uzbekistan,2010,106.1,1.417325912,1.91,0.285624,0.049765676402,6.872,3452156160.0,55.54973821989529,38.37986616661841,0.17423492564350335,12086365851.60911,4.1056251406657105e-10,74.85928190664448
788,Uzbekistan,2015,108.8,1.651599663,1.94,0.312989,0.086196264755,7.9,3733571072.0,56.08247422680412,22.506775734588498,0.2753971058248053,11928761304.710388,4.4236459709745686e-10,65.87552809400155
789,Uzbekistan,2020,111.2,2.682687506,1.91,0.3423205,0.060224701297,12.54,4043596544.0,58.21989528795812,31.714561614523834,0.1759307470542956,11812311982.48425,6.634409434295927e-10,41.45097024953304
790,Venezuela,1975,62.7,0.722646306,1.07,0.13176387,0.027464651163,3.453856,769656064.0,58.598130841121495,38.95916950299698,0.20843840700034083,5841176826.394064,9.389210841064717e-10,86.76443715191427
791,Venezuela,1980,95.4,0.835751879,1.64,0.15210443,0.059116511628,4.098733,816281920.0,58.17073170731708,27.7418263499707,0.38865739563272417,5366588731.176336,1.0238520032392731e-09,114.14871135455742
792,Venezuela,1985,100.0,0.988168588,1.81,0.17402304,0.061965466667,4.8978,866666880.0,55.248618784530386,29.209817941449057,0.3560762222462037,4980184692.785507,1.140194243952186e-09,101.1973070327955
793,Venezuela,1990,112.2,1.048762878,2.17,0.19750579,0.048606952195,5.228854999999999,920375936.0,51.705069124423964,44.643819495089,0.24610393545930984,4659994706.990616,1.1394940230162646e-09,106.98319167624085
794,Venezuela,1995,128.2,0.803410666,2.62,0.22107286,0.07738948777,6.9,1081234944.0,48.931297709923655,33.85472724391958,0.3500632676937368,4890853377.479261,7.430491129224917e-10,159.5697013064051
795,Venezuela,2000,142.1,0.997881251,2.95,0.24427729,0.117146,8.6,1255574400.0,48.16949152542372,25.182251207894424,0.4795615671026971,5139955498.9332,7.947607493430895e-10,142.4017134880511
796,Venezuela,2005,153.6,1.145872772,3.24,0.26668785,0.145513,10.0,1346701696.0,47.407407407407405,22.26605183042065,0.5456304064845849,5049730222.055486,8.508734899521504e-10,134.04629532466106
797,Venezuela,2010,167.4,1.914438317,3.41,0.28715022,0.393192,11.0,1443983872.0,49.09090909090909,8.672607784492055,1.3692902620795484,5028670610.107838,1.3258031160336948e-09,87.44079060344049
798,Venezuela,2015,172.2,1.625608906,3.49,0.30529716,1e-22,8.21,1536799872.0,49.340974212034375,3.49e+22,3.275497223754063e-22,5033783714.201599,1.0577882882593057e-09,105.929537765463
799,Venezuela,2020,71.1,0.653176229,1.82,0.28490453,1e-22,1.47,1595949056.0,39.06593406593406,1.82e+22,3.5099477007262753e-22,5601697719.583469,4.092713527066368e-10,108.8527059670446
800,Vietnam,1975,19.8,0.158524302,0.25,0.46969616,1e-22,0.684785,809451904.0,79.2,2.5e+21,2.1290359282477422e-22,1723352185.8045423,1.9584153328521913e-10,124.90198505967874
801,Vietnam,1980,14.9,0.190071243,0.19,0.5296827,1e-22,0.8480449999999999,1035798912.0,78.42105263157895,1.9e+21,1.8879227129751456e-22,1955508292.039744,1.835020685945652e-10,78.3916586476998
802,Vietnam,1985,17.4,0.26769741,0.22,0.59811313,0.014094687821,1.29701,1374592512.0,79.09090909090908,15.60871746816676,0.023565253986315267,2298214907.9389043,1.9474673960685742e-10,64.99876110120003
803,Vietnam,1990,18.0,0.545967688,0.28,0.66912613,0.006471740806,2.5396,1814570112.0,64.28571428571428,43.26502070979262,0.009671929574772399,2711850622.243672,3.008799078026476e-10,32.96898405460215
804,Vietnam,1995,27.4,1.419491946,0.46,0.7375911,0.020736164459,7.5,2341374720.0,59.565217391304344,22.18346603633098,0.028113360449983735,3174353269.71814,6.062643172298367e-10,19.302680848039135
805,Vietnam,2000,47.5,2.336391063,0.77,0.79001142,0.031172518403,12.5,3036673024.0,61.688311688311686,24.701244539995084,0.03945831365703549,3843834338.496018,7.693917140681921e-10,20.330500639310138
806,Vietnam,2005,87.5,6.030925368,1.33,0.83142095,0.057633255738,29.0,3596241664.0,65.78947368421052,23.07695414685858,0.06931898424979549,4325416221.470002,1.6770078130099768e-09,14.508552943512399
807,Vietnam,2010,122.8,9.345255982,1.94,0.87411012,0.147201,50.0,4264285184.0,63.29896907216495,13.179258293082247,0.16840097904369303,4878430173.077049,2.191517588238301e-09,13.140357014995248
808,Vietnam,2015,181.9,10.64041067,2.99,0.92191398,0.239258,67.645,4937335808.0,60.83612040133779,12.496969798293057,0.2595231281773165,5355527646.950315,2.1550915481096643e-09,17.095204841374795
809,Vietnam,2020,285.0,10.88736946,4.34,0.96648685,0.346616,112.283,5336824832.0,65.66820276497695,12.521060770420293,0.3586349881532273,5521880439.449331,2.0400462452352795e-09,26.177122127349943
