Countries,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Ukraine,0.175626854,0.218449166,0.287481687,0.307508501,0.321259632,0.250104453,0.326058684,0.412072466,0.53943193,0.542016035,0.525680799,0.526049957,0.535278904,0.535278904,0.535278904,0.535278904,0.535278904,0.166121039,0.313784185,0.442989438,0.609110477,0.738315729,0.969039395,1.144319861,1.423103568,1.4730403,1.752776924,2.076523429,2.29802094,2.676417769,3.073813141,3.579375859,4.201039035,4.706790636,5.288221604,5.631360159,5.992773203,6.680703045,7.382468611,7.826203428,8.076568651,8.282199939,8.788601364,9.176413262,9.438120632,9.848381568,10.25371598,10.78304375,10.88503321,11.0318982,10.92513781,10.49073785,10.57874515,10.64704616,10.25890596,10.53052383,10.59228041,10.53116458,10.78767193,10.86335339,10.92056973,10.88704131,10.53891107,9.73440145,8.0302716,5.985135,4.5429228,4.377945,1.994197296,2.023809138,2.216686134,2.307695676,2.10028806,2.2877868,2.809891344,3.4925202,4.1488824,4.75612137,5.29121424,5.7798,5.748357888,3.658883124,3.64377858,4.0516398,3.77652132,3.79809924,3.32762352,3.27945852,3.47674236,3.46903596,3.56074212,3.5487972,3.68674176,4.15413492,2.0768748,2.870634,3.01631321,3.107013705
Belarus,0.020096605,0.024996671,0.032895914,0.03518754,0.036761052,0.028618918,0.037310198,0.047152571,0.061726042,0.062021735,0.060152529,0.060194771,0.06125082,0.06125082,0.06125082,0.06125082,0.06125082,0.019008875,0.035905653,0.050690334,0.069699209,0.084483889,0.110885105,0.130942074,0.162842697,0.16855685,0.200566514,0.237612134,0.26295762,0.30625676,0.351729862,0.409580322,0.480715909,0.538587983,0.605119885,0.644384496,0.685740217,0.764458557,0.84476009,0.895535716,0.924184473,0.947714421,1.005660853,1.050037338,1.079983953,1.126929234,1.173310784,1.233880628,1.245551064,1.26235651,1.250140148,1.200432689,1.210503176,1.218318715,1.173904662,1.204985314,1.212051987,1.205058634,1.234410221,1.243070289,1.249617431,1.245780847,1.205945048,1.113886733,0.9188868,0.7581171,0.592970976,0.491523825,0.583114896,0.744736356,0.80682459,0.8315307,0.711828,0.711186138,0.854140872,0.970057296,1.068924324,1.22231109,1.346616336,1.47211506,1.62566508,1.676180532,1.745961984,1.77401328,1.89037992,1.94856324,2.16434244,1.78711416,1.73509596,1.7300868,1.74126108,1.82179296,1.82487552,1.9208202,1.57672944,1.69617864,1.744731945,1.795479615
Estonia,0.005242593,0.006520871,0.008581543,0.009179358,0.00958984,0.007465805,0.009733095,0.012300671,0.016102446,0.016179583,0.015691964,0.015702984,0.015978475,0.015978475,0.015978475,0.015978475,0.015978475,0.004958837,0.009366692,0.013223565,0.018182402,0.022039276,0.028926549,0.034158802,0.042480704,0.043971352,0.052321699,0.061985774,0.06859764,0.079893068,0.091755616,0.106847041,0.12540415,0.140501213,0.157857361,0.168100303,0.178888752,0.199423971,0.220372197,0.233618013,0.241091602,0.247229849,0.262346309,0.273922784,0.281734944,0.293981539,0.306081074,0.321881903,0.324926365,0.329310394,0.326123517,0.313156354,0.315783437,0.317822274,0.306235999,0.314343995,0.316187475,0.314363122,0.322020058,0.324279206,0.325987156,0.324986308,0.31459436,0.290579148,0.2397096,0.1995045,0.160197804,0.165963915,0.154225344,0.167922963,0.127268154,0.141756186,0.13010634,0.15975063,0.183339312,0.198563508,0.24071346,0.2537535,0.327098148,0.361198968,0.31133856,0.125691384,0.144495,0.17300868,0.173394,0.17609124,0.17223804,0.1502748,0.1522014,0.19381596,0.20306364,0.15836652,0.09787128,0.14102712,0.10288044,0.07667868,0.07667868,0.07667868
Latvia       ,0.003495062,0.004347247,0.005721029,0.006119572,0.006393227,0.004977203,0.00648873,0.008200447,0.010734964,0.010786389,0.010461309,0.010468656,0.010652316,0.010652316,0.010652316,0.010652316,0.010652316,0.003305891,0.006244461,0.00881571,0.012121602,0.01469285,0.019284366,0.022772535,0.028320469,0.029314235,0.034881133,0.041323849,0.04573176,0.053262045,0.061170411,0.07123136,0.083602767,0.093667475,0.105238241,0.112066869,0.119259168,0.132949314,0.146914798,0.155745342,0.160727734,0.164819899,0.17489754,0.182615189,0.187823296,0.195987693,0.204054049,0.214587935,0.216617576,0.219540263,0.217415678,0.208770902,0.210522291,0.211881516,0.204157333,0.209562663,0.21079165,0.209575415,0.214680038,0.216186137,0.217324771,0.216657539,0.209729574,0.193719432,0.1598064,0.1197027,0.097234488,0.08119098,0.1291836,0.097657326,0.145109484,0,0,0,0.10229232,0.11576331,0.111158736,0.1093092,0.1078896,0.115596,0.1194492,0.250458,0.423852,0.423852,0.423852,0.38532,0.423852,0.423852,0.423852,0.38532,0.38532,0.423852,0.423852,0.462384,0.48165,0.48165,0.48165,0.48165
Lithuania,0.013106482,0.016302177,0.021453857,0.022948396,0.023974599,0.018664511,0.024332738,0.030751677,0.040256114,0.040448958,0.03922991,0.039257459,0.039946187,0.039946187,0.039946187,0.039946187,0.039946187,0.012397092,0.02341673,0.033058913,0.045456006,0.055098189,0.072316373,0.085397005,0.106201759,0.109928381,0.130804248,0.154964435,0.1714941,0.199732669,0.22938904,0.267117601,0.313510376,0.351253033,0.394643403,0.420250758,0.447221881,0.498559929,0.550930493,0.584045032,0.602729004,0.618074622,0.655865773,0.68480696,0.704337361,0.734953848,0.765202685,0.804704757,0.812315911,0.823275985,0.815308792,0.782890884,0.789458593,0.794555684,0.765589997,0.785859987,0.790468687,0.785907805,0.805050144,0.810698014,0.81496789,0.81246577,0.786485901,0.726447869,0.599274,0.399009,0.293297472,0.258298755,0.2782416,0.283444434,0.312421512,0.263714022,0.2254122,0.208661934,0.238419792,0.234273546,0.294727212,0.32480448,0.410519928,0.425919242,0.414450192,0.224680092,0.32135688,0.38377872,0.38532,0.4122924,0.34794396,0.3776136,0.3891732,0.39418236,0.44350332,0.47124636,0.47047572,0.52172328,0.56372316,0.536574925,0.527222594,0.525972661
Georgia,0.004368827,0.005434059,0.007151286,0.007649465,0.007991533,0.006221504,0.008110913,0.010250559,0.013418705,0.013482986,0.013076637,0.01308582,0.013315396,0.013315396,0.013315396,0.013315396,0.013315396,0.004132364,0.007805577,0.011019638,0.015152002,0.018366063,0.024105458,0.028465668,0.035400586,0.036642794,0.043601416,0.051654812,0.0571647,0.066577556,0.076463013,0.0890392,0.104503459,0.117084344,0.131547801,0.140083586,0.14907396,0.166186643,0.183643498,0.194681677,0.200909668,0.206024874,0.218621924,0.228268987,0.23477912,0.244984616,0.255067562,0.268234919,0.27077197,0.274425328,0.271769597,0.260963628,0.263152864,0.264851895,0.255196666,0.261953329,0.263489562,0.261969268,0.268350048,0.270232671,0.271655963,0.270821923,0.262161967,0.24214929,0.199758,0.1197027,0.0398502,0.0397995,0.03378648,0.036125271,0.0792948,0.1187901,0.118638,0.13213941,0.136520904,0.13538421,0.1663467,0.1756755,0.173394,0.173394,0.173394,0.335370198,0.330173002,0.3313752,0.3313752,0.62383308,0.62653032,0.67777788,0.69704388,0.79298856,0.76331892,1.03304292,0.94249272,1.03381356,0.96599724,1.083747922,1.132040563,1.180330804
Azerbaijan,0.006990124,0.008694494,0.011442057,0.012239144,0.012786453,0.009954406,0.01297746,0.016400894,0.021469928,0.021572778,0.020922619,0.020937312,0.021304633,0.021304633,0.021304633,0.021304633,0.021304633,0.006611783,0.012488923,0.01763142,0.024243203,0.029385701,0.038568732,0.045545069,0.056640938,0.05862847,0.069762266,0.082647699,0.09146352,0.10652409,0.122340822,0.142462721,0.167205534,0.187334951,0.210476482,0.224133738,0.238518336,0.265898629,0.293829596,0.311490684,0.321455469,0.329639799,0.349795079,0.365230379,0.375646592,0.391975386,0.408108099,0.429175871,0.433235153,0.439080525,0.434831356,0.417541805,0.421044583,0.423763031,0.408314665,0.419125327,0.4215833,0.419150829,0.429360077,0.432372274,0.434649541,0.433315077,0.419459147,0.387438864,0.3196128,0.2394054,0.199251,0.079599,0.088639824,0.125049015,0.079691274,0.0791934,0.079092,0.206295258,0.333630336,0.397519434,0.558924912,0.60041982,0.62498904,0.652269696,0.614546868,0.495637116,0.492747216,0.549081,0.75753912,0.88469472,1.13322612,1.03381356,0.8900892,1.1386206,1.3274274,1.34399616,1.24728084,1.3255008,1.3717392,1.435317,1.479020608,1.518043921
Armenia,0.003495062,0.004347247,0.005721029,0.006119572,0.006393227,0.004977203,0.00648873,0.008200447,0.010734964,0.010786389,0.010461309,0.010468656,0.010652316,0.010652316,0.010652316,0.010652316,0.010652316,0.003305891,0.006244461,0.00881571,0.012121602,0.01469285,0.019284366,0.022772535,0.028320469,0.029314235,0.034881133,0.041323849,0.04573176,0.053262045,0.061170411,0.07123136,0.083602767,0.093667475,0.105238241,0.112066869,0.119259168,0.132949314,0.146914798,0.155745342,0.160727734,0.164819899,0.17489754,0.182615189,0.187823296,0.195987693,0.204054049,0.214587935,0.216617576,0.219540263,0.217415678,0.208770902,0.210522291,0.211881516,0.204157333,0.209562663,0.21079165,0.209575415,0.214680038,0.216186137,0.217324771,0.216657539,0.209729574,0.193719432,0.1598064,0.0798018,0.0398502,0.079599,0.112091616,0.117903357,0.1189422,0.113642529,0.08660574,0.1183338,0.13966836,0.150688512,0.196093404,0.23618595,0.240825,0.27820104,0.2966964,0.180060036,0.187882032,0.16260504,0.16877016,0.16607292,0.16260504,0.16067844,0.10326576,0.13717392,0.21038472,0.22772412,0.2755038,0.32867796,0.38686128,0.43772352,0.442331136,0.446938752
Kazakhstan,0.055920988,0.069555953,0.091536458,0.097913155,0.102291624,0.079635249,0.10381968,0.131207153,0.17175942,0.17258222,0.167380951,0.167498494,0.170437064,0.170437064,0.170437064,0.170437064,0.170437064,0.052894261,0.099911382,0.141051363,0.193945624,0.235085605,0.308549857,0.364360553,0.453127504,0.469027757,0.558098125,0.661181589,0.73170816,0.852192722,0.978726572,1.139701766,1.33764427,1.498679606,1.683811854,1.793069901,1.908146692,2.127189029,2.350636772,2.49192547,2.57164375,2.637118389,2.798360633,2.921843029,3.005172738,3.135803086,3.264864789,3.433406965,3.465881222,3.512644202,3.478650846,3.340334439,3.368356664,3.390104251,3.266517321,3.353002613,3.372666398,3.353206634,3.434880614,3.458978195,3.477196331,3.466520617,3.355673177,3.099510909,2.5569024,1.596036,0.797004,0.716391,0.44518656,0.262404441,0.2378844,0.331820346,0.4646655,0.800330934,0.837616728,1.00851426,1.433321448,1.55180025,1.880438664,2.195784552,2.249228436,2.194050612,2.576365116,2.94461544,2.46296544,2.72498304,3.1365048,3.36345828,3.54648528,3.62123736,3.81967716,3.95646576,4.22387784,4.74444516,4.65774816,4.68202332,4.899957745,5.054239035
Kyrgyzstan,0.00961142,0.01195493,0.015732829,0.016828823,0.017581373,0.013687308,0.017844008,0.02255123,0.02952115,0.029662569,0.028768601,0.028788804,0.02929387,0.02929387,0.02929387,0.02929387,0.02929387,0.009091201,0.017172269,0.024243203,0.033334404,0.040405338,0.053032007,0.06262447,0.07788129,0.080614146,0.095923115,0.113640586,0.12576234,0.146470624,0.16821863,0.195886241,0.229907609,0.257585557,0.289405162,0.308183889,0.327962713,0.365610614,0.404015695,0.42829969,0.442001269,0.453254723,0.480968234,0.502191771,0.516514064,0.538966155,0.561148636,0.590116822,0.595698335,0.603735722,0.597893114,0.574119982,0.578936302,0.582674168,0.561432664,0.576297324,0.579677037,0.57633239,0.590370105,0.594511877,0.597643119,0.595808231,0.576756327,0.532728438,0.4394676,0.2793063,0.1594008,0.1193985,0.216233472,0.261213498,0.281100066,0.152843262,0.19773,0.184995174,0.209699256,0.297060426,0.3131232,0.351351,0.408400668,0.47375094,0.469358292,0.223254408,0.231192,0.3910998,0.404586,0.64579632,0.6666036,0.57643872,0.49667748,0.5799066,0.74405292,0.75021804,0.72208968,0.95096976,1.0288044,1.14093252,1.146465916,1.172683075
Tajikistan,0.003495062,0.004347247,0.005721029,0.006119572,0.006393227,0.004977203,0.00648873,0.008200447,0.010734964,0.010786389,0.010461309,0.010468656,0.010652316,0.010652316,0.010652316,0.010652316,0.010652316,0.003305891,0.006244461,0.00881571,0.012121602,0.01469285,0.019284366,0.022772535,0.028320469,0.029314235,0.034881133,0.041323849,0.04573176,0.053262045,0.061170411,0.07123136,0.083602767,0.093667475,0.105238241,0.112066869,0.119259168,0.132949314,0.146914798,0.155745342,0.160727734,0.164819899,0.17489754,0.182615189,0.187823296,0.195987693,0.204054049,0.214587935,0.216617576,0.219540263,0.217415678,0.208770902,0.210522291,0.211881516,0.204157333,0.209562663,0.21079165,0.209575415,0.214680038,0.216186137,0.217324771,0.216657539,0.209729574,0.193719432,0.1598064,0.1197027,0.0797004,0.0397995,0.0198744,0.014291316,0.007136532,0.01187901,0.019773,0.02761122,0.0393432,0.065141388,0.075932376,0.09876867,0.10846758,0.120643692,0.073364928,0.0751374,0.111049224,0.11521068,0.08939424,0.14796288,0.443118,0.54638376,0.52442052,1.20104244,1.48117008,1.61911464,1.63491276,1.54128,1.55052768,1.61372016,1.686535787,1.760541286
Uzbekistan,0.051552161,0.064121895,0.084385172,0.090263689,0.094300091,0.073413745,0.095708768,0.120956595,0.158340716,0.159099234,0.154304314,0.154412674,0.157121668,0.157121668,0.157121668,0.157121668,0.157121668,0.048761897,0.092105806,0.130031725,0.178793622,0.216719542,0.284444399,0.335894884,0.417726918,0.432384964,0.514496709,0.609526778,0.67454346,0.785615166,0.902263559,1.050662565,1.233140811,1.381595261,1.552264053,1.652986315,1.759072731,1.961002386,2.166993274,2.297243792,2.370734082,2.431093515,2.579738709,2.693574042,2.770393618,2.89081847,3.009797227,3.165172045,3.195109252,3.238218874,3.206881248,3.079370811,3.105203799,3.125252356,3.011320655,3.091049284,3.109176836,3.091237365,3.166530566,3.188745524,3.205540367,3.195698694,3.09351121,2.85736162,2.3571444,2.1147477,1.9128096,1.3929825,1.3117104,1.3100373,1.3480116,1.3066911,1.344564,1.577784,1.573728,1.569672,1.8787392,1.97849652,2.196324,2.50458,2.543112,2.639442,2.64791904,2.58087336,2.620176,2.6933868,2.832102,3.044028,3.198156,3.4409076,3.544944,4.2346668,4.8319128,5.7798,4.43811576,4.59725292,4.645645056,4.694037192
Turkmenistan ,0.00961142,0.01195493,0.015732829,0.016828823,0.017581373,0.013687308,0.017844008,0.02255123,0.02952115,0.029662569,0.028768601,0.028788804,0.02929387,0.02929387,0.02929387,0.02929387,0.02929387,0.009091201,0.017172269,0.024243203,0.033334404,0.040405338,0.053032007,0.06262447,0.07788129,0.080614146,0.095923115,0.113640586,0.12576234,0.146470624,0.16821863,0.195886241,0.229907609,0.257585557,0.289405162,0.308183889,0.327962713,0.365610614,0.404015695,0.42829969,0.442001269,0.453254723,0.480968234,0.502191771,0.516514064,0.538966155,0.561148636,0.590116822,0.595698335,0.603735722,0.597893114,0.574119982,0.578936302,0.582674168,0.561432664,0.576297324,0.579677037,0.57633239,0.590370105,0.594511877,0.597643119,0.595808231,0.576756327,0.532728438,0.4394676,0.4389099,0.2789514,0.159198,0.179267088,0.17864145,0.1784133,0.17818515,0.177957,0.1775007,0.1770444,0.1765881,0.1761318,16.70361693,0.354725592,0.36258612,0.395184192,0.423852,0.423852,0.57798,0.732108,1.021098,1.117428,1.271556,1.34862,1.387152,1.040364,0.924768,0.732108,0.809172,0.809172,0.949858014,0.949367312,0.94891838
Moldova,0.014854013,0.0184758,0.024314372,0.026008182,0.027171213,0.021153113,0.027577103,0.0348519,0.045623596,0.045842152,0.044460565,0.044491787,0.045272345,0.045272345,0.045272345,0.045272345,0.045272345,0.014050038,0.026538961,0.037466768,0.051516806,0.062444614,0.081958556,0.096783272,0.120361993,0.124585498,0.148244814,0.17562636,0.19435998,0.226363692,0.259974246,0.302733282,0.355311759,0.39808677,0.447262524,0.476284193,0.506851465,0.565034586,0.624387892,0.661917703,0.683092871,0.700484572,0.743314543,0.776114554,0.798249009,0.832947695,0.86722971,0.911998725,0.9206247,0.933046116,0.924016631,0.887276335,0.894719739,0.900496442,0.867668663,0.890641319,0.895864512,0.890695512,0.912390163,0.918791083,0.923630275,0.920794539,0.891350688,0.823307585,0.6791772,0.5985135,0.015541578,0.019501755,0.01589952,0.048431682,0.029339076,0.01979835,0.08779212,0.0788892,0.1180296,0.10006659,0.17221776,0.195195,0.32251284,0.308256,0.28899,0.269724,0.269724,0.4122924,0.4739436,0.443118,0.500916,0.462384,0.500916,0.43001712,0.47509956,0.51209028,0.4758702,0.47895276,0.462384,0.472614618,0.486466138,0.491729609
Algeria,0.0250458,0.0279357,0,0.0423852,0.0423852,0.03708705,0.0462384,0.03130725,0.03217422,0.03227055,0.03236688,0.03246321,0.03255954,0.03265587,0.0327522,0.038965485,0.046452734,0.050590108,0.055587227,0.061562095,0.062550441,0.061687324,0.155125497,0.215800541,0.23362647,0.249480869,0.317416555,0.325138386,0.322263236,0.342471433,0.405560437,0.460927611,0.51153025,0.516294784,0.313062756,0.425768634,0.378123292,0.355943564,0.317416555,0.322673972,0.417143184,0.457559578,0.445156824,0.462912054,0.460143303,0.480316879,0.447297881,0.429958815,0.661297811,0.836884253,1.265963377,1.697762508,1.861468752,2.072986416,2.038464632,2.220288927,2.547011641,2.538596405,2.953260642,2.96410848,2.954217128,2.944325776,2.934434424,2.841711171,2.8684032,2.8586688,2.69758476,2.750475,2.873676,3.126376968,3.292965,3.2815575,3.618966,3.576885,3.83292,3.78729,3.74166,3.69603,5.888420633,6.36281958,6.96842094,7.650123,8.0106,7.61007,7.61007,7.409805,8.41113,9.21219,9.21219,10.774257,9.8049744,10.1614461,9.011925,9.61272,11.21484,11.50975731,11.80452819,12.09916655
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013965014,0.020208197,0.033680328,0.041895042,0.041895042,0.079929169,0.074671752,0.077546902,0.075657517,0.078532667,0.0934013,0.103094663,0.118045442,0.127163775,0.134392723,0.150247122,0.18450248,0.216680849,0.25431857,0.29518627,0.366512069,0.361461547,0.331068288,0.141002579,0.140975908,0.187360877,0.186753876,0.186146875,0.116384103,0.116003348,0.101798153,0.161171556,0.160639051,0.161765681,0.161227658,0.453227174,0.451709673,0.450192171,0.11692434,0.1344564,0.11166675,0.1335438,0.1330875,0.11936808,0.132615483,0.1536717,0.15313935,0.152607,0.2370225,0.25425036,0.294567,0.31346796,0.3121092,0.54992769,0.560742,0.7129434,0.720954,0.600795,0.600795,0.640848,1.60212,2.042703,2.082756,2.00265,2.00265,1.0734204,0.9893091,1.0894416,1.241643,1.161537,1.142512095,1.13799324,1.151361091
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137889861,0.145844789,0.138663327,0.138206697,0.137750067,0.137293437,0.136836807,0.226613587,0.225854836,0.225096086,0.14390688,0.16582956,0.16973346,0.16915548,0.1685775,0.15915744,0.19826235,0.22831224,0.22752132,0.2267304,0.1077375,0.10647,0.1052025,0.103935,0.1026675,0.596342308,0.6208215,0.600795,0.600795,0.600795,0.5847738,0.5567367,0.56955366,0.55913988,0.55353246,0.54311868,0.5447208,1.0133409,0.9292296,0.9532614,0.9372402,1.20159,1.186838163,1.199331197,1.21182423
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600795,0.00600795,0.00600795,0.00600795,0.00600795,0.00600795,0.00040053,0,0,0.00440583,0.00440583,0.004379219,0.002838332
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01326312,0.01762332,0.01756248,0.02187705,0.021801,0.0215475,0.0127764,0.0126243,0.0124722,0.0123201,0.0120159,0.0120159,0.18744804,0.22549839,0.23511111,0.2363127,0.240318,0.2323074,0.16141359,0.10533939,0.120159,0.720954,0.8611395,1.09945485,0.8771607,1.2176112,1.241643,1.31326855,1.13156185,1.14094625
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01401855,0.02843763,0.040053,0.0280371,0.040053,0.040053,0.01802385,0.040053,0.03003975,0.0841113,0.0720954,0.0720954,0.078346291,0.064391753,0.076819038
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005257417,0.005257417,0,0,0,0,0,0,0,0,0,0,0.014416266,0.067498935,0.081176224,0.091736197,0.095757116,0.11264921,0.141002579,0.170879888,0.166069868,0.229197939,0.232683594,0.239936792,0.24545636,0.281515879,0,0,0,0,0,0,0,0.234298389,0.232609572,0.23226684,0.23147592,0.230685,0.13484172,0.15420405,0.1756248,0.2187705,0.21801,0.422331,0.39904956,0.39934869,0.42904368,0.41067,0.40053,0.4606095,0.40053,0.40053,0.40053,0.2923869,0.360477,0.560742,0.520689,0.640848,1.041378,1.0253568,1.1334999,1.1134734,1.3778232,1.802385,1.882491,2.021491511,2.160457458,2.299396392
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720954,0.080106,0.080106,0.080106,0.1401855,0.1481961,0.1642173,0.1562067,0.2042703,0.240318,0.263025508,0.261221032,0.298948525
Congo (Brazzaville),0.01974765,0.028899,0.0308256,0.02167425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022770803,0.018072985,0.007121681,0,0,0.026546163,0.017362979,0.026369581,0.02628129,0.026192999,0.046320027,0.05154162,0.050920038,0.050746644,0.0443625,0.0221052,0.00881166,0.00878124,0.00875082,0.0087204,0.08662095,0.1128582,0.13928811,0.16754322,0.1683747,0.040053,0.040053,0.04205565,0.0440583,0.040053,0.0280371,0.0600795,0.1001325,0.1842438,0.280371,0.3805035,0.4205565,0.280371,0.2923869,0.240318,0.320424,0.35807382,0.012383225,0.008583009,0.007588682
Congo (Kinshasa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118456178,0.10835208,0.119441944,0.127163775,0.125192244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106547064,0.055072875,0.058834308,0.069131478,0.04185792,0,0,0,0,0,0.207968393,0.212359404,0.164702742,0.177655082,0.2122809,0.18344274,0.15099981,0.17903691,0.1321749,0.15981147,0.10133409,0.360477,0.46821957,0.55393299,0.51468105,0.6248268,0.84992466,0.918854885,0.987748287,1.056612274
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354640147,0.297237656,0.34978944,0.24901305,0.2481765,0.2248545,0.22857588,0.2233335,0.222573,0.2218125,0.442104,0.4846413,0.2853903,0.28440165,0.283413,0.2801175,0.276822,0.2735265,0.270231,0.2669355,0.144309757,0.187767262,0.144204418,0.113510202,0.1121484,0.03965247,0.03124134,0.921219,1.0774257,1.241643,1.441908,1.441908,1.802385,1.962597,2.00265,2.00265,2.00265,2.09613501,2.189573025,2.282970139
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600795,0.0680901,0.0720954,0.0720954,0.0720954,0.08971872,0.1001325,0.0961272,0.1441908,0.1922544,0.215131761,0.238002873,0.260870855
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433485,0.01204125,0.013245375,0.0183027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01340001,0.1335438,0.15526875,0.020778888,0.02643498,0.0219531,0.02187705,0.0196209,0.01939275,0.0191646,0.01893645,0.0187083,0.01848015,0.01802385,0.01802385,0.01802385,0.01802385,0.01802385,0.0921219,0.0921219,0.0921219,0.0921219,0.080106,0.080106,0.0841113,0.0720954,0.0720954,0.0640848,0.0720954,0.0720954,0.068297175,0.071079629,0.071077963
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009633,0.009633,0.01204125,0,0,0,0,0.0038532,0.0038532,0.0028899,0.00287515,0.00287515,0.004846681,0.013472131,0.015443663,0.012979248,0.015443663,0.015443663,0.01207563,0.013472131,0.014457897,0.019715314,0.016347281,0.021193962,0.046248841,0.048138225,0.072289484,0.083790084,0.079929169,0.08737131,0.101466142,0.089858173,0.059282354,0.054779972,0.06879341,0.070287,0.034175978,0.040452917,0.043292944,0.044421413,0.060300459,0.064726506,0.069122202,0.073487549,0.073244749,0.123605572,0.159574041,0.184175043,0.180683869,0.180076868,0.13041561,0.1344564,0.12060009,0.11573796,0.271054875,0.30505176,0.331318416,0.344224608,0.279151158,0.3836976,0.387855,0.383292,0.4755153,0.54711384,0.64393056,0.69331743,0.651085547,0.73457202,0.921219,1.081431,1.321749,1.20159,1.79958129,2.17247472,3.003975,3.324399,3.60477,3.805035,3.845088,3.885141,3.805035,3.7449555,3.9372099,4.067939112,4.366199799
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050572354,0.089284742,0.089422237,0.044990706,0.046536719,0.069577453,0.081118283,0.055297762,0.095617322,0.095717569,0.096229841,0.064077659,0.060155607,0.052151935,0.051976732,0.052615953,0.051989808,0.058960044,0.056088396,0.05767125,0.08178924,0.0881166,0.086056152,0.0875082,0.087204,0.103428,0.10945116,0.1094106,0.1080924,0.1067742,0.1041378,0.091561559,0.0921219,0.0921219,0.0921219,0.080106,0.0881166,0.0680901,0.0680901,0.0600795,0.1481961,0.1481961,0.1962597,0.2162862,0.2042703,0.2042703,0.2283021,0.230730846,0.233159591,0.235588337
